strategy_id,family,category,market,lookback_d,holding_d,weighting,universe,tier,shortable,gross_sharpe,ann_turnover_x,cost_drag_sr,net_cost_sharpe,noise_floor,net_deflated_sharpe,t_naive,t_deflated,survives_95,survives_strict
Options variance ris|50ETF_option|L10|H10|rank|liquid_,Options variance risk premium,options,50ETF_option,10,10,rank,liquid_top50pct,B,True,0.673,33.9,0.396,0.277,0.819,-0.542,0.96,-1.88,False,False
Delta-hedged option |300ETF_option|L10|H60|vol_|liquid_,Delta-hedged option selling,options,300ETF_option,10,60,vol_scaled,liquid_top50pct,B,True,0.612,28.9,0.337,0.275,0.819,-0.544,0.95,-1.89,False,False
Investment/asset gro|HK_equity|L5|H5|vol_|liquid_,Investment/asset growth,equity_factor,HK_equity,5,5,vol_scaled,liquid_top50pct,B,True,0.373,8.0,0.098,0.275,0.819,-0.544,0.95,-1.88,False,False
Analyst revisions|A_share|L10|H5|rank|top300,Analyst revisions,equity_factor,A_share,10,5,rank,top300,B,True,0.514,24.0,0.24,0.274,0.819,-0.545,0.95,-1.89,False,False
Options variance ris|300ETF_option|L120|H20|rank|ex_smal,Options variance risk premium,options,300ETF_option,120,20,rank,ex_small30,B,True,0.552,24.0,0.28,0.272,0.819,-0.547,0.94,-1.89,False,False
Convertible bond arb|convertible|L20|H5|valu|all,Convertible bond arbitrage,cross_asset,convertible,20,5,value,all,B,True,0.404,16.0,0.133,0.271,0.819,-0.548,0.94,-1.9,False,False
Investment/asset gro|A_share|L250|H5|equa|top300,Investment/asset growth,equity_factor,A_share,250,5,equal,top300,B,True,0.348,8.0,0.08,0.268,0.819,-0.551,0.93,-1.91,False,False
Investment/asset gro|A_share|L250|H10|valu|all,Investment/asset growth,equity_factor,A_share,250,10,value,all,B,True,0.325,5.7,0.057,0.268,0.819,-0.551,0.93,-1.91,False,False
Profitability/qualit|HK_equity|L10|H1|rank|liquid_,Profitability/quality,equity_factor,HK_equity,10,1,rank,liquid_top50pct,A,True,0.487,17.9,0.219,0.268,0.819,-0.551,0.93,-1.91,False,False
Option ML return pre|300ETF_option|L120|H60|rank|ex_smal,Option ML return prediction,options,300ETF_option,120,60,rank,ex_small30,C,True,0.47,17.3,0.202,0.268,0.819,-0.551,0.93,-1.91,False,False
Momentum (12-1)|A_share|L120|H60|valu|all,Momentum (12-1),equity_factor,A_share,120,60,value,all,B,True,0.315,4.6,0.046,0.269,0.819,-0.551,0.93,-1.91,False,False
Analyst revisions|A_share|L20|H5|valu|top300,Analyst revisions,equity_factor,A_share,20,5,value,top300,B,True,0.507,24.0,0.24,0.267,0.819,-0.552,0.93,-1.91,False,False
Deep RL portfolio|HK_equity|L20|H60|equa|liquid_,Deep RL portfolio,ml_equity,HK_equity,20,60,equal,liquid_top50pct,C,True,0.443,14.4,0.176,0.267,0.819,-0.552,0.93,-1.91,False,False
Profitability/qualit|HK_equity|L10|H5|equa|liquid_,Profitability/quality,equity_factor,HK_equity,10,5,equal,liquid_top50pct,A,True,0.361,8.0,0.098,0.263,0.819,-0.556,0.91,-1.93,False,False
Short-term reversal|A_share|L10|H20|vol_|liquid_,Short-term reversal,equity_factor,A_share,10,20,vol_scaled,liquid_top50pct,B,False,0.664,40.0,0.4,0.264,0.819,-0.556,0.91,-1.92,False,False
Momentum (12-1)|HK_equity|L250|H20|equa|all,Momentum (12-1),equity_factor,HK_equity,250,20,equal,all,B,True,0.361,8.0,0.098,0.263,0.819,-0.556,0.91,-1.93,False,False
Earnings surprise (P|A_share|L5|H60|equa|ex_smal,Earnings surprise (PEAD),equity_factor,A_share,5,60,equal,ex_small30,B,True,0.33,6.9,0.069,0.261,0.819,-0.559,0.9,-1.93,False,False
HK volatility ML tim|HK_equity|L120|H20|vol_|top300,HK volatility ML timing,hk_equity,HK_equity,120,20,vol_scaled,top300,B,True,0.505,20.0,0.244,0.26,0.819,-0.559,0.9,-1.94,False,False
Convertible bond arb|convertible|L60|H10|vol_|all,Convertible bond arbitrage,cross_asset,convertible,60,10,vol_scaled,all,B,True,0.353,11.3,0.094,0.259,0.819,-0.56,0.9,-1.94,False,False
PCR/skew/VIX market |50ETF_option|L120|H20|vol_|liquid_,PCR/skew/VIX market timing,options,50ETF_option,120,20,vol_scaled,liquid_top50pct,B,True,0.398,12.0,0.14,0.258,0.819,-0.561,0.89,-1.94,False,False
Commodity hedging pr|commodity_fut|L60|H10|equa|ex_smal,Commodity hedging pressure,futures,commodity_fut,60,10,equal,ex_small30,B,True,0.285,8.5,0.028,0.257,0.819,-0.563,0.89,-1.95,False,False
Commodity hedging pr|index_fut|L250|H10|equa|ex_smal,Commodity hedging pressure,futures,index_fut,250,10,equal,ex_small30,B,True,0.274,8.5,0.019,0.255,0.819,-0.564,0.88,-1.95,False,False
Earnings surprise (P|HK_equity|L5|H20|vol_|liquid_,Earnings surprise (PEAD),equity_factor,HK_equity,5,20,vol_scaled,liquid_top50pct,B,True,0.402,12.0,0.147,0.255,0.819,-0.564,0.88,-1.95,False,False
PCR/skew/VIX market |300ETF_option|L60|H20|equa|liquid_,PCR/skew/VIX market timing,options,300ETF_option,60,20,equal,liquid_top50pct,B,True,0.394,12.0,0.14,0.254,0.819,-0.565,0.88,-1.96,False,False
Profitability/qualit|A_share|L60|H20|equa|top300,Profitability/quality,equity_factor,A_share,60,20,equal,top300,A,True,0.293,4.0,0.04,0.253,0.819,-0.566,0.88,-1.96,False,False
Investment/asset gro|HK_equity|L120|H5|valu|liquid_,Investment/asset growth,equity_factor,HK_equity,120,5,value,liquid_top50pct,B,True,0.348,8.0,0.098,0.25,0.819,-0.569,0.87,-1.97,False,False
ML cross-sectional (|A_share|L10|H20|rank|top300,ML cross-sectional (alpha101),ml_equity,A_share,10,20,rank,top300,C,True,0.45,20.0,0.2,0.25,0.819,-0.569,0.87,-1.97,False,False
Profitability/qualit|HK_equity|L10|H1|equa|liquid_,Profitability/quality,equity_factor,HK_equity,10,1,equal,liquid_top50pct,A,True,0.468,17.9,0.219,0.249,0.819,-0.57,0.86,-1.97,False,False
"Size (CH-3 SMB, ex-s|A_share|L120|H1|equa|liquid_","Size (CH-3 SMB, ex-shell)",equity_factor,A_share,120,1,equal,liquid_top50pct,A,True,0.383,13.4,0.134,0.249,0.819,-0.57,0.86,-1.98,False,False
Analyst revisions|A_share|L60|H10|rank|all,Analyst revisions,equity_factor,A_share,60,10,rank,all,B,True,0.418,17.0,0.17,0.248,0.819,-0.571,0.86,-1.98,False,False
Earnings surprise (P|A_share|L5|H10|rank|all,Earnings surprise (PEAD),equity_factor,A_share,5,10,rank,all,B,True,0.418,17.0,0.17,0.248,0.819,-0.571,0.86,-1.98,False,False
Earnings surprise (P|HK_equity|L5|H60|valu|liquid_,Earnings surprise (PEAD),equity_factor,HK_equity,5,60,value,liquid_top50pct,B,True,0.331,6.9,0.085,0.247,0.819,-0.572,0.85,-1.98,False,False
Abnormal turnover|A_share|L20|H5|vol_|ex_smal,Abnormal turnover,equity_factor,A_share,20,5,vol_scaled,ex_small30,B,False,0.846,60.0,0.6,0.246,0.819,-0.573,0.85,-1.99,False,False
"Size (CH-3 SMB, ex-s|A_share|L10|H1|equa|liquid_","Size (CH-3 SMB, ex-shell)",equity_factor,A_share,10,1,equal,liquid_top50pct,A,True,0.381,13.4,0.134,0.246,0.819,-0.573,0.85,-1.98,False,False
Commodity carry/basi|index_fut|L5|H5|vol_|all,Commodity carry/basis,futures,index_fut,5,5,vol_scaled,all,A,True,0.271,12.0,0.027,0.245,0.819,-0.575,0.85,-1.99,False,False
Convertible bond arb|convertible|L60|H5|rank|liquid_,Convertible bond arbitrage,cross_asset,convertible,60,5,rank,liquid_top50pct,B,True,0.375,16.0,0.133,0.242,0.819,-0.577,0.84,-2.0,False,False
Delta-hedged option |50ETF_option|L60|H20|rank|ex_smal,Delta-hedged option selling,options,50ETF_option,60,20,rank,ex_small30,B,True,0.826,50.0,0.583,0.242,0.819,-0.577,0.84,-2.0,False,False
Analyst revisions|HK_equity|L60|H20|vol_|top300,Analyst revisions,equity_factor,HK_equity,60,20,vol_scaled,top300,B,True,0.389,12.0,0.147,0.243,0.819,-0.577,0.84,-2.0,False,False
Profitability/qualit|HK_equity|L10|H1|valu|liquid_,Profitability/quality,equity_factor,HK_equity,10,1,value,liquid_top50pct,A,True,0.461,17.9,0.219,0.243,0.819,-0.577,0.84,-2.0,False,False
Abnormal turnover|HK_equity|L120|H60|equa|liquid_,Abnormal turnover,equity_factor,HK_equity,120,60,equal,liquid_top50pct,B,False,0.452,17.3,0.212,0.24,0.819,-0.579,0.83,-2.01,False,False
A-H premium converge|AH_pair|L250|H5|valu|all,A-H premium convergence,cross_border,AH_pair,250,5,value,all,C,False,0.437,12.0,0.2,0.237,0.819,-0.582,0.82,-2.02,False,False
Mispricing composite|HK_equity|L60|H1|vol_|top300,Mispricing composite (SY),equity_factor,HK_equity,60,1,vol_scaled,top300,B,False,0.675,35.8,0.437,0.237,0.819,-0.582,0.82,-2.02,False,False
Commodity carry/basi|commodity_fut|L250|H1|vol_|all,Commodity carry/basis,futures,commodity_fut,250,1,vol_scaled,all,A,True,0.325,26.8,0.089,0.236,0.819,-0.583,0.82,-2.02,False,False
PCR/skew/VIX market |300ETF_option|L5|H60|vol_|ex_smal,PCR/skew/VIX market timing,options,300ETF_option,5,60,vol_scaled,ex_small30,B,True,0.316,6.9,0.081,0.236,0.819,-0.583,0.82,-2.02,False,False
PCR/skew/VIX market |300ETF_option|L10|H10|rank|liquid_,PCR/skew/VIX market timing,options,300ETF_option,10,10,rank,liquid_top50pct,B,True,0.432,17.0,0.198,0.234,0.819,-0.585,0.81,-2.03,False,False
Option ML return pre|50ETF_option|L250|H20|rank|ex_smal,Option ML return prediction,options,50ETF_option,250,20,rank,ex_small30,C,True,0.583,30.0,0.35,0.233,0.819,-0.586,0.81,-2.03,False,False
Abnormal turnover|HK_equity|L120|H10|vol_|top300,Abnormal turnover,equity_factor,HK_equity,120,10,vol_scaled,top300,B,False,0.749,42.4,0.519,0.23,0.819,-0.589,0.8,-2.04,False,False
Short straddle/stran|300ETF_option|L20|H10|equa|liquid_,Short straddle/strangle (50ETF),options,300ETF_option,20,10,equal,liquid_top50pct,B,True,0.626,33.9,0.396,0.23,0.819,-0.589,0.8,-2.04,False,False
Options variance ris|300ETF_option|L5|H5|equa|liquid_,Options variance risk premium,options,300ETF_option,5,5,equal,liquid_top50pct,B,True,0.79,48.0,0.56,0.23,0.819,-0.589,0.8,-2.04,False,False
Investment/asset gro|HK_equity|L250|H20|rank|liquid_,Investment/asset growth,equity_factor,HK_equity,250,20,rank,liquid_top50pct,B,True,0.278,4.0,0.049,0.229,0.819,-0.59,0.79,-2.04,False,False
Investment/asset gro|HK_equity|L120|H20|rank|liquid_,Investment/asset growth,equity_factor,HK_equity,120,20,rank,liquid_top50pct,B,True,0.274,4.0,0.049,0.225,0.819,-0.594,0.78,-2.06,False,False
Abnormal turnover|A_share|L5|H10|rank|liquid_,Abnormal turnover,equity_factor,A_share,5,10,rank,liquid_top50pct,B,False,0.649,42.4,0.424,0.225,0.819,-0.595,0.78,-2.06,False,False
Idiosyncratic volati|A_share|L10|H20|equa|liquid_,Idiosyncratic volatility,equity_factor,A_share,10,20,equal,liquid_top50pct,B,False,0.343,12.0,0.12,0.223,0.819,-0.596,0.77,-2.06,False,False
Abnormal turnover|A_share|L5|H20|vol_|liquid_,Abnormal turnover,equity_factor,A_share,5,20,vol_scaled,liquid_top50pct,B,False,0.522,30.0,0.3,0.222,0.819,-0.597,0.77,-2.07,False,False
Short-term reversal|A_share|L10|H20|rank|liquid_,Short-term reversal,equity_factor,A_share,10,20,rank,liquid_top50pct,B,False,0.621,40.0,0.4,0.221,0.819,-0.598,0.76,-2.07,False,False
Momentum (12-1)|HK_equity|L5|H60|equa|all,Momentum (12-1),equity_factor,HK_equity,5,60,equal,all,B,True,0.276,4.6,0.056,0.22,0.819,-0.599,0.76,-2.08,False,False
Mispricing composite|HK_equity|L20|H1|vol_|ex_smal,Mispricing composite (SY),equity_factor,HK_equity,20,1,vol_scaled,ex_small30,B,False,0.656,35.8,0.437,0.219,0.819,-0.6,0.76,-2.08,False,False
"Size (CH-3 SMB, ex-s|A_share|L5|H1|valu|liquid_","Size (CH-3 SMB, ex-shell)",equity_factor,A_share,5,1,value,liquid_top50pct,A,True,0.354,13.4,0.134,0.219,0.819,-0.6,0.76,-2.08,False,False
Delta-hedged option |50ETF_option|L250|H60|valu|ex_smal,Delta-hedged option selling,options,50ETF_option,250,60,value,ex_small30,B,True,0.555,28.9,0.337,0.218,0.819,-0.601,0.76,-2.08,False,False
Analyst revisions|A_share|L20|H10|vol_|liquid_,Analyst revisions,equity_factor,A_share,20,10,vol_scaled,liquid_top50pct,B,True,0.387,17.0,0.17,0.217,0.819,-0.602,0.75,-2.08,False,False
Earnings surprise (P|A_share|L120|H20|valu|all,Earnings surprise (PEAD),equity_factor,A_share,120,20,value,all,B,True,0.338,12.0,0.12,0.218,0.819,-0.602,0.75,-2.08,False,False
Options variance ris|50ETF_option|L60|H5|equa|all,Options variance risk premium,options,50ETF_option,60,5,equal,all,B,True,0.775,48.0,0.56,0.215,0.819,-0.604,0.75,-2.09,False,False
Index-futures basis |commodity_fut|L5|H5|valu|ex_smal,Index-futures basis (IF/IC),futures,commodity_fut,5,5,value,ex_small30,B,True,0.294,24.0,0.08,0.214,0.819,-0.605,0.74,-2.1,False,False
PCR/skew/VIX market |50ETF_option|L5|H20|equa|liquid_,PCR/skew/VIX market timing,options,50ETF_option,5,20,equal,liquid_top50pct,B,True,0.353,12.0,0.14,0.213,0.819,-0.606,0.74,-2.1,False,False
Deep RL portfolio|A_share|L20|H5|rank|liquid_,Deep RL portfolio,ml_equity,A_share,20,5,rank,liquid_top50pct,C,True,0.713,50.0,0.5,0.213,0.819,-0.606,0.74,-2.1,False,False
Short straddle/stran|50ETF_option|L10|H20|equa|all,Short straddle/strangle (50ETF),options,50ETF_option,10,20,equal,all,B,True,0.493,24.0,0.28,0.213,0.819,-0.607,0.74,-2.1,False,False
Earnings surprise (P|HK_equity|L60|H60|vol_|top300,Earnings surprise (PEAD),equity_factor,HK_equity,60,60,vol_scaled,top300,B,True,0.296,6.9,0.085,0.211,0.819,-0.608,0.73,-2.11,False,False
Deep RL portfolio|HK_equity|L60|H5|rank|all,Deep RL portfolio,ml_equity,HK_equity,60,5,rank,all,C,True,0.821,50.0,0.611,0.21,0.819,-0.609,0.73,-2.11,False,False
Analyst revisions|A_share|L10|H10|equa|ex_smal,Analyst revisions,equity_factor,A_share,10,10,equal,ex_small30,B,True,0.38,17.0,0.17,0.21,0.819,-0.609,0.73,-2.11,False,False
Abnormal turnover|A_share|L120|H5|valu|ex_smal,Abnormal turnover,equity_factor,A_share,120,5,value,ex_small30,B,False,0.809,60.0,0.6,0.209,0.819,-0.61,0.72,-2.11,False,False
Abnormal turnover|A_share|L5|H10|valu|all,Abnormal turnover,equity_factor,A_share,5,10,value,all,B,False,0.633,42.4,0.424,0.208,0.819,-0.611,0.72,-2.12,False,False
Profitability/qualit|A_share|L10|H1|vol_|liquid_,Profitability/quality,equity_factor,A_share,10,1,vol_scaled,liquid_top50pct,A,True,0.386,17.9,0.179,0.207,0.819,-0.612,0.72,-2.12,False,False
Profitability/qualit|A_share|L5|H10|equa|liquid_,Profitability/quality,equity_factor,A_share,5,10,equal,liquid_top50pct,A,True,0.264,5.7,0.057,0.208,0.819,-0.612,0.72,-2.12,False,False
Analyst revisions|A_share|L10|H10|equa|liquid_,Analyst revisions,equity_factor,A_share,10,10,equal,liquid_top50pct,B,True,0.377,17.0,0.17,0.208,0.819,-0.612,0.72,-2.12,False,False
Deep RL portfolio|A_share|L5|H20|rank|top300,Deep RL portfolio,ml_equity,A_share,5,20,rank,top300,C,True,0.456,25.0,0.25,0.206,0.819,-0.613,0.71,-2.12,False,False
Commodity carry/basi|index_fut|L10|H1|valu|all,Commodity carry/basis,futures,index_fut,10,1,value,all,A,True,0.265,26.8,0.06,0.206,0.819,-0.614,0.71,-2.13,False,False
Analyst revisions|A_share|L60|H5|vol_|all,Analyst revisions,equity_factor,A_share,60,5,vol_scaled,all,B,True,0.444,24.0,0.24,0.204,0.819,-0.615,0.71,-2.13,False,False
Abnormal turnover|HK_equity|L10|H10|vol_|top300,Abnormal turnover,equity_factor,HK_equity,10,10,vol_scaled,top300,B,False,0.719,42.4,0.519,0.2,0.819,-0.619,0.69,-2.14,False,False
Momentum (12-1)|A_share|L10|H60|valu|liquid_,Momentum (12-1),equity_factor,A_share,10,60,value,liquid_top50pct,B,True,0.243,4.6,0.046,0.197,0.819,-0.622,0.68,-2.16,False,False
"Size (CH-3 SMB, ex-s|HK_equity|L20|H1|rank|all","Size (CH-3 SMB, ex-shell)",equity_factor,HK_equity,20,1,rank,all,A,True,0.361,13.4,0.164,0.197,0.819,-0.622,0.68,-2.15,False,False
Option ML return pre|300ETF_option|L5|H60|equa|ex_smal,Option ML return prediction,options,300ETF_option,5,60,equal,ex_small30,C,True,0.397,17.3,0.202,0.195,0.819,-0.624,0.68,-2.16,False,False
Short straddle/stran|300ETF_option|L250|H20|valu|top300,Short straddle/strangle (50ETF),options,300ETF_option,250,20,value,top300,B,True,0.473,24.0,0.28,0.193,0.819,-0.626,0.67,-2.17,False,False
Short-term reversal|HK_equity|L60|H20|vol_|all,Short-term reversal,equity_factor,HK_equity,60,20,vol_scaled,all,B,False,0.68,40.0,0.489,0.191,0.819,-0.628,0.66,-2.18,False,False
Analyst revisions|HK_equity|L5|H10|valu|liquid_,Analyst revisions,equity_factor,HK_equity,5,10,value,liquid_top50pct,B,True,0.397,17.0,0.207,0.19,0.819,-0.629,0.66,-2.18,False,False
Option ML return pre|50ETF_option|L5|H60|valu|all,Option ML return prediction,options,50ETF_option,5,60,value,all,C,True,0.391,17.3,0.202,0.189,0.819,-0.63,0.65,-2.18,False,False
Analyst revisions|HK_equity|L10|H60|vol_|liquid_,Analyst revisions,equity_factor,HK_equity,10,60,vol_scaled,liquid_top50pct,B,True,0.274,6.9,0.085,0.189,0.819,-0.63,0.66,-2.18,False,False
Earnings surprise (P|HK_equity|L250|H5|rank|ex_smal,Earnings surprise (PEAD),equity_factor,HK_equity,250,5,rank,ex_small30,B,True,0.479,24.0,0.293,0.186,0.819,-0.633,0.64,-2.19,False,False
Short straddle/stran|50ETF_option|L10|H5|rank|ex_smal,Short straddle/strangle (50ETF),options,50ETF_option,10,5,rank,ex_small30,B,True,0.745,48.0,0.56,0.185,0.819,-0.634,0.64,-2.2,False,False
Short-term reversal|A_share|L20|H5|vol_|all,Short-term reversal,equity_factor,A_share,20,5,vol_scaled,all,B,False,0.985,80.0,0.8,0.185,0.819,-0.634,0.64,-2.2,False,False
Short straddle/stran|50ETF_option|L250|H10|vol_|top300,Short straddle/strangle (50ETF),options,50ETF_option,250,10,vol_scaled,top300,B,True,0.58,33.9,0.396,0.184,0.819,-0.635,0.64,-2.2,False,False
A-H premium converge|AH_pair|L20|H20|vol_|top300,A-H premium convergence,cross_border,AH_pair,20,20,vol_scaled,top300,C,False,0.284,6.0,0.1,0.184,0.819,-0.636,0.64,-2.2,False,False
Delta-hedged option |300ETF_option|L120|H20|vol_|top300,Delta-hedged option selling,options,300ETF_option,120,20,vol_scaled,top300,B,True,0.767,50.0,0.583,0.183,0.819,-0.636,0.64,-2.2,False,False
Analyst revisions|HK_equity|L5|H60|valu|liquid_,Analyst revisions,equity_factor,HK_equity,5,60,value,liquid_top50pct,B,True,0.265,6.9,0.085,0.18,0.819,-0.639,0.62,-2.21,False,False
Idiosyncratic volati|A_share|L5|H10|valu|ex_smal,Idiosyncratic volatility,equity_factor,A_share,5,10,value,ex_small30,B,False,0.349,17.0,0.17,0.179,0.819,-0.64,0.62,-2.22,False,False
Investment/asset gro|A_share|L250|H20|equa|all,Investment/asset growth,equity_factor,A_share,250,20,equal,all,B,True,0.219,4.0,0.04,0.179,0.819,-0.64,0.62,-2.22,False,False
Analyst revisions|A_share|L20|H20|rank|top300,Analyst revisions,equity_factor,A_share,20,20,rank,top300,B,True,0.298,12.0,0.12,0.178,0.819,-0.641,0.62,-2.22,False,False
A-H premium converge|AH_pair|L5|H60|rank|top300,A-H premium convergence,cross_border,AH_pair,5,60,rank,top300,C,False,0.234,3.5,0.058,0.177,0.819,-0.642,0.61,-2.23,False,False
Momentum (12-1)|HK_equity|L5|H10|vol_|all,Momentum (12-1),equity_factor,HK_equity,5,10,vol_scaled,all,B,True,0.313,11.3,0.138,0.175,0.819,-0.644,0.6,-2.23,False,False
Commodity hedging pr|index_fut|L10|H1|valu|ex_smal,Commodity hedging pressure,futures,index_fut,10,1,value,ex_small30,B,True,0.232,26.8,0.06,0.173,0.819,-0.646,0.6,-2.24,False,False
Analyst revisions|HK_equity|L20|H10|equa|liquid_,Analyst revisions,equity_factor,HK_equity,20,10,equal,liquid_top50pct,B,True,0.379,17.0,0.207,0.172,0.819,-0.647,0.59,-2.24,False,False
A-H premium converge|AH_pair|L10|H20|rank|top300,A-H premium convergence,cross_border,AH_pair,10,20,rank,top300,C,False,0.27,6.0,0.1,0.17,0.819,-0.649,0.59,-2.25,False,False
Momentum (12-1)|A_share|L250|H20|valu|liquid_,Momentum (12-1),equity_factor,A_share,250,20,value,liquid_top50pct,B,True,0.249,8.0,0.08,0.169,0.819,-0.65,0.59,-2.25,False,False
PCR/skew/VIX market |300ETF_option|L120|H10|equa|top300,PCR/skew/VIX market timing,options,300ETF_option,120,10,equal,top300,B,True,0.366,17.0,0.198,0.168,0.819,-0.651,0.58,-2.26,False,False
Analyst revisions|A_share|L60|H60|valu|liquid_,Analyst revisions,equity_factor,A_share,60,60,value,liquid_top50pct,B,True,0.237,6.9,0.069,0.168,0.819,-0.651,0.58,-2.26,False,False
Profitability/qualit|A_share|L250|H1|equa|ex_smal,Profitability/quality,equity_factor,A_share,250,1,equal,ex_small30,A,True,0.345,17.9,0.179,0.166,0.819,-0.653,0.58,-2.26,False,False
Investment/asset gro|A_share|L120|H10|valu|all,Investment/asset growth,equity_factor,A_share,120,10,value,all,B,True,0.222,5.7,0.057,0.165,0.819,-0.654,0.57,-2.27,False,False
Investment/asset gro|HK_equity|L60|H60|vol_|liquid_,Investment/asset growth,equity_factor,HK_equity,60,60,vol_scaled,liquid_top50pct,B,True,0.188,2.3,0.028,0.16,0.819,-0.659,0.55,-2.28,False,False
Momentum (12-1)|HK_equity|L10|H10|rank|top300,Momentum (12-1),equity_factor,HK_equity,10,10,rank,top300,B,True,0.298,11.3,0.138,0.16,0.819,-0.659,0.55,-2.28,False,False
Convertible bond arb|convertible|L5|H1|vol_|top300,Convertible bond arbitrage,cross_asset,convertible,5,1,vol_scaled,top300,B,True,0.455,35.8,0.298,0.157,0.819,-0.662,0.54,-2.29,False,False
PCR/skew/VIX market |50ETF_option|L120|H5|vol_|top300,PCR/skew/VIX market timing,options,50ETF_option,120,5,vol_scaled,top300,B,True,0.435,24.0,0.28,0.155,0.819,-0.664,0.54,-2.3,False,False
Convertible bond arb|convertible|L120|H1|vol_|top300,Convertible bond arbitrage,cross_asset,convertible,120,1,vol_scaled,top300,B,True,0.452,35.8,0.298,0.154,0.819,-0.665,0.53,-2.3,False,False
Analyst revisions|A_share|L10|H10|equa|top300,Analyst revisions,equity_factor,A_share,10,10,equal,top300,B,True,0.321,17.0,0.17,0.151,0.819,-0.668,0.52,-2.31,False,False
